PSA_ID,Domain,Class,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata,Ekegusii,Dholuo,Somali
EDU-00029,Education,PSA,Consolata International University has been granted a Letter of Interim Authority and will offer holistic education. Students interested should apply for programs that align with national development needs.,Chuo Kikuu cha Consolata kimetoa Barua ya Mamlaka ya Mpito na kitatoa elimu ya kina. Wanafunzi wanaovutiwa wanapaswa kuomba mipango inayokubaliana na mahitaji ya maendeleo ya kitaifa.,,MoE_Kenya_News,https://www.education.go.ke/holistic-education-rooted-values-academic-excellence,2025-08-20,General,Consolata International University yoremeire omogore bw'akiiri bw'ekegirango bujagano buya ibintu biogire. Abana batararia bakenye bategane bazi bwiikire maarifa oria bina orio biongorane na oria ote ahu.,Consolata International University en giyeng' a Letter of Interim Authority; ka en bende eyo eyo mar edukashon marach. Wasomni miyo roch ka oseyok nyamre ma ng'iyo ka timbwa chuth.,Jaamacadda Consolata International waxay heshay Warqad Awlaad Kumeelgaar ah waxayna siin doontaa waxbarasho dhamaystiran. Ardayda danaynaysa waa in ay codsadaan barnaamijyo la jaanqaadaya baahiyaha horumarinta qaranka.
EDU-00030,Education,PSA,The Ministry of Education is implementing the Return-to-Work-Formula for staff welfare. Educational institutions must ensure compliance to maintain stability and continuity.,Wizara ya Elimu inatekeleza Mfumo wa Kurudi Kazini kwa ajili ya ustawi wa wafanyakazi. Taasisi za elimu zinapaswa kuhakikisha ufanisi ili kudumisha utulivu na mwendelezo.,,MoE_Kenya_News,https://www.education.go.ke/implementation-return-work-formula,2025-08-20,General,Ekegusii chire gochuna buya bwakireri bwakiari bw’ogokireri. Abakire bosi bateganie buya buori omogobwa naki.,Minisi ya Darsa inachang' nyalo konyo Return-to-Work-Formula gi tera mar tich. Wajumbe gi mawuoro mag darsa nyal konyo pod eyo chandruok kende gi joutho.,Wasaaradda Waxbarashada waxay hirgelinaysaa Nidaamka Dib-u-soo-kabashada ee shaqaalaha. Hay'adaha waxbarashada waa inay hubiyaan in la raaco si loo ilaaliyo xasilloonida iyo joogtaynta.
EDU-00031,Education,PSA,A Ministerial Audit Committee has been officially inaugurated at the Ministry of Education. Stakeholders should direct any inquiries or engagements related to this committee accordingly.,Kamati ya Ukaguzi ya Wazirini imezinduliwa rasmi katika Wizara ya Elimu. Wadau wanapaswa kuelekeza maswali au ushirikiano wowote kuhusu kamati hii ipasavyo.,,MoE_Kenya_News,https://www.education.go.ke/inauguration-ministerial-audit-committee,2025-10-03,General,Abakunyaki bakiabere bwakinyakanio buya ogenda eKigosi. Abakianyaki naki batieja oria buya bwakiabere mboge buya nakinyakire.,Dhi Miniti wacho ni Audit Committee en gima ok oting'ore e Ministry of Education. Omeny aora canyore chon gini ma okonyo kaka gima committee nyaka.,Guddiga Kormeerka Wasiirku si rasmi ah ayaa loo furay Wasaaradda Waxbarashada. Xubnaha daneeyayaasha waa inay su'aalaha ama isdhaafsiga la xiriira guddigan si habboon ugu wadaan.
EDU-00032,Education,PSA,The newly appointed University of Nairobi Council has been inaugurated to provide strategic guidance and oversight.,Baraza jipya la Chuo Kikuu cha Nairobi limepewa kinga rasmi ili kutoa mwongozo wa kimkakati na ufuatiliaji.,,MoE_Kenya_News,https://www.education.go.ke/inauguration-newly-appointed-university-nairobi-council,2025-08-06,General,Amageng'ani atiga University of Nairobi omokiria omokiri omogori na omena buya.,University of Nairobi Council nyalo tinye ketegi mokwongo gi tetbani kod nyinge.,Guriga Golaha Jaamacadda Nairobi ee cusub ayaa la furay si uu u bixiyo hanuun siyaasadeed iyo kormeer.
EDU-00033,Education,PSA,All secondary schools are reminded to refrain from legal disputes over sports competitions. Ensure compliance with age limits for participants — only students under 19 years are eligible to compete.,Shule zote za sekondari zinakumbushwa kujiepusha na mizozo ya kisheria kuhusu mashindano ya michezo. Hakikisheni mtazingatia mipaka ya umri kwa washiriki — ni wanafunzi wenye umri chini ya miaka 19 pekee ndio wanaweza kushiriki.,,MoE_Kenya_News,https://www.education.go.ke/index.php/national-term-two-games-kakamega,2025-01-08,Schools,Masomo ebiri nakiya nakiya siyatebere kubwaki chireke kiugene buse-nyang'ani. Bwakire obwakire buse bu jombi bwakisi — abato bwaki 19 nakiya bakwigana giyaki.,Wek kanyo sekondari namar gima ok nyal jiwne nyaka kuom ng'ato ma ok mamor gi dhano. Piny jomoko mokonyo kanyakla kendo bende osieko ng'ato — jomoko ma ok ni 19 pind jachieng' ma jiwe.,Dhammaan dugsiyada sare waxaa lagu xusuusinayaa inay iska ilaaliyaan khilaafaadka sharciga ah ee ku saabsan tartamada ciyaaraha. Fadlan hubi in lagu dhaqmo xadka da'da ka qaybgalayaasha — kaliya ardayda ka yar 19 sanno ayaa loo oggol yahay inay tartamaan.
EDU-00034,Education,PSA,All stakeholders in the education sector are urged to prioritize quality assurance and standards to align with Kenya Vision 2030 and Sustainable Development Goal 4 for national development.,Wadau wote katika sekta ya elimu wanahimizwa kuzingatia dhamana ya ubora na viwango ili kuendana na Kenya Vision 2030 na Lengo la Maendeleo Endelevu la 4 kwa ajili ya maendeleo ya kitaifa.,,MoE_Kenya_News,https://www.education.go.ke/index.php/quality-assurance-and-standards,2026-06-16,General,Ababwaki boke mu gaki ya ekirumi baibori bwakire omogore bwae bwokokere bwetare buse buya kera oria Kenya Vision 2030 na Sustainable Development Goal 4 buya gusibori bweng'ere bwogaki.,"Ng’ato dhi nyaka lweny nyinga, nyaka giro chike mar donge ni ikayi nyaka thur kendo wanj ni Kenya Vision 2030 kod Sustainable Development Goal 4 inginyo mar thum.",Dhammaan daneeyayaasha sektorka waxbarashada waxaa lagu boorinayaa inay mudnaanta siiyaan tayada iyo heerarka si loo waafajiyo Himilada Kenya 2030 iyo Yoolka Horumarinta Joogtada ah ee 4da ee horumarka qaranka.
EDU-00035,Education,PSA,The Ministry of Education is implementing the Secondary Education Equity and Quality Improvement Programme (SEEQIP) to enhance learning conditions in secondary schools through laboratory construction.,Wizara ya Elimu inatekeleza Mpango wa Uboreshaji wa Usawa na Ubora wa Elimu ya Sekondari (SEEQIP) kuboresha hali ya kujifunza katika shule za sekondari kupitia ujenzi wa maabara.,,MoE_Kenya_News,https://www.education.go.ke/index.php/secondary-education-equity-and-quality-improvement-programmeseeqip,2025-09-24,General,"Ogoti bwa Siasa bashi a naki bwang'ana bwake bwiaburi bwa Sekondari, buya bwaki bwikire bwoko bwanang'ana buya bwachieng'ani habwaki bwenda bura buya kosi.",Ministri ma Kola nyaka jochung' gi Secondary Education Equity and Quality Improvement Programme (SEEQIP) kuom timbe ma nyal piny konyo buot piny gi labora.,Wasaaradda Waxbarashada waxay fulinaysaa Barnaamijka Sinaanta iyo Tayada Waxbarashada Dhalinyarada (SEEQIP) si loo hagaajiyo xaaladaha waxbarasho ee dugsiyada sare iyada oo loo marayo dhismaha shaybaarka.
EDU-00036,Education,PSA,"The Government of Kenya, in partnership with the World Bank, is implementing the Secondary Education Quality Improvement Project (SEQIP) to enhance education in disadvantaged areas.","Serikali ya Kenya, kwa ushirikiano na Benki ya Dunia, inaendesha Mradi wa Kuboresha Ubora wa Elimu ya Sekondari (SEQIP) ili kuboresha elimu katika maeneo yasiyo na maendeleo.",,MoE_Kenya_News,https://www.education.go.ke/index.php/secondary-education-quality-improvement-projectseqip,2025-09-10,General,"Omosakhanyi wa Kenya, na naki ya World Bank, bokerere omokibori bw'aisoma bw'ekebori buya (SEQIP) mwaki naki bw'ogekwere omokibori bw'aisoma buya.","Gavana wa Kenya, ka nyisiyogo gi World Bank, otieno projeke mar Secondary Education Quality Improvement Project (SEQIP) kuom nyalo piny gi inyuol mag edukeshoni e piny maler.","Dowladda Kenya, oo kaashanaysa Bangiga Adduunka, waxay hirgelinaysaa Mashruuca Hagaajinta Tayada Waxbarashada Dugsiga Sare (SEQIP) si kor loogu qaado waxbarashada meelaha danyarta ah."
EDU-00037,Education,PSA,The government of Kenya celebrates the success of Special Needs Education learners who won 2 Gold and 2 Silver medals at the FEASSA Games in Kakamega.,Serikali ya Kenya inasherehekea mafanikio ya wanafunzi wa Elimu ya Mahitaji Maalum waliofanikiwa kupata medali 2 za Dhahabu na 2 za Fedha katika Michezo ya FEASSA huko Kakamega.,,MoE_Kenya_News,https://www.education.go.ke/kenya-backed-2-gold-medals-and-2-silvers,2025-08-20,Schools,Obwaki bw'ekegeni bwa Kenya buwakiire ubwaki bw'abakizi b'ekiganjabi b'okwenda 2 n'ekirokonyo 2 ahakire FEASSA Games omokisi Kakamega.,Government of Kenya ne oganda ng'ato ma ok nyalo yore ka gi Special Needs Education learners mane owinjo 2 Gold to 2 Silver medals e FEASSA Games kod Kakamega.,Dowladda Kenya waxay ku dabaaldegaysaa guusha ardayda waxbarashada baahiyaha gaarka ah ee ku guuleystay 2 dahab iyo 2 qalin ah ciyaaraha FEASSA ee Kakamega.
EDU-00038,Education,PSA,"Kenya will host the FEASSA Championship in Kakamega from August 14–22, 2025. Schools should prepare students for participation in this event.","Kenya itashiriki katika Mashindano ya FEASSA huko Kakamega kuanzia Agosti 14 hadi 22, 2025. Shule zinapaswa kuwaandaa wanafunzi kushiriki katika tukio hili.",,MoE_Kenya_News,https://www.education.go.ke/kenya-host-feassa-federation-east-african-school-sports-association-championship-kakamega-14th-25th,2025-08-01,Schools,"Kenya ikwenda bushang'ana na FEASSA Championship e Kakamega buya August 14–22, 2025. Mashule magakire omokiri bwakirakire abana buya bucheke omogende ng'ende.","Kenya ikwayo FEASSA Championship e Kakamega nendi August 14–22, 2025. Masomo ok gitek students kuom yo kati e nind gi tich.","Kenya waxay martigelin doontaa Tartanka FEASSA ee Kakamega laga bilaabo Ogosto 14–22, 2025. Dugsiyada waa inay diyaarisaa ardayda ka qeyb galka dhacdadan."
EDU-00039,Education,PSA,School buses must not operate between 6pm and 6am as per the Traffic (Amendment) Act 2017. Violators will face legal action.,Basi za shule hazipaswi kufanya kazi kati ya saa 12 jioni na saa 12 asubuhi kulingana na Sheria ya Usafiri (Marekebisho) ya mwaka 2017. Wakosaji watachukuliwa hatua za kisheria.,,MoE_Kenya_News,https://www.education.go.ke/kenya-national-music-festivals-meru,2025-08-07,Schools,"Maschool bus oborori buya hagati ya 6pm na 6am, goia buya buya Traffic (Amendment) Act 2017. Bakiibaki bayang’ana buya bwaki.",Kanya bus gi chike nyalo kare ma ok gin mo 6 nyakundruok kendo 6 nyakundruok koro. Kachiel kuom gige keler.,Basaska dugsiyada ma shaqeyn karaan inta u dhaxaysa 6pm ilaa 6am sida ku xusan Sharciga Taraafikada (Isbeddelka) 2017. Ku xadgudbayasha waxay wajihi doonaan tallaabo sharci.
EDU-00040,Education,PSA,Education leaders are collaborating to implement reforms aimed at improving the Kenyan education sector. Stay informed on updates and initiatives in your local education community.,Viongozi wa elimu wanashirikiana kutekeleza mabadiliko yanayolenga kuboresha sekta ya elimu nchini Kenya. Kuwa na habari kuhusu taarifa na mipango katika jamii yako ya elimu.,,MoE_Kenya_News,https://www.education.go.ke/launch-learn-lead-education-leaders-rally-reform,2026-03-31,General,Abakiongozi b’ekibori babandanya gusanganya omokinyani okwisekanya hita ekibori kya Kenya. Naki omokinyani omoshure hia bukire naki omogeni okuoruya bwebokinyani bwebe.,Ong'ere mag jaramogi ne gin golo ginyalu e kachieng' kaka gimaki yore gi nyim mano mar Kenyani. Konyo gi wacho kuom kendo wathni e wangal mar jaramogi maok otereo.,Hoggaamiyeyaasha waxbarashada waxay iskaa wax u qabso u jiraan in ay hirgeliyaan isbedelada lagu hagaajinayo qeybta waxbarashada Kenya. La soco wararka iyo dadaallada ka jira bulshaddaada waxbarasho.
EDU-00041,Education,PSA,Education leaders are advocating for reforms in the education sector. Stakeholders are encouraged to engage in the discussions to drive improvements.,Viongozi wa elimu wanasisitiza mabadiliko katika sekta ya elimu. Wadau wanahimizwa kushiriki katika majadiliano ili kuleta maboresho.,,MoE_Kenya_News,https://www.education.go.ke/launch-learn-lead-education-leaders-rally-reform-0,2026-03-31,General,Abaki baki baisingori burosi bwaki bwegena bwa chichere. Abekang'ani naki abaki batarakire okang'ana mu naki omonene bw'ogendete bwaki.,Wakilishi mawuok idhi ka lweny miyo chike e nyasayo. Okwongo mawuok ng'eyo ni mohero konyruok e higa mar lweny kendo kuotna.,Hoggaamiyeyaasha waxbarashada ayaa ku baaqaya isbeddelada waaxda waxbarashada. Dulmarayaasha waxaa lagu dhiirigelinayaa inay ka qayb qaataan doodo si kor loogu qaado hagaajinta.
EDU-00042,Education,PSA,"The upgrade of Limbine Primary and Junior School's infrastructure in Meru County is underway, supported by the Safaricom Foundation and school alumni.","Ukarabati wa miundombinu ya Shule ya Msingi na Shule ya Upili ya Limbine katika Kaunti ya Meru unaendelea, ukiungwa mkono na Mfuko wa Safaricom na wahitimu wa shule hiyo.",,MoE_Kenya_News,https://www.education.go.ke/laying-foundation-stone-upgrade-limbine-primary-and-junior-school,2025-08-06,Schools,"Bwakire bwakiibori bwende Limbine Primary na Junior School buya Meru County buse, bwakiisirowe na Safaricom Foundation na abakiisi bwaye.","Okwongo mar Limbine Primary ka Junior School e Meru County ikweyo, lilo kawruok motegno kaka Safaricom Foundation ka joma uda e koyi.","Horumarinta kaabayaasha Iskuulka Hoose iyo Dugsiga dhexe ee Limbine ee Gobolka Meru way socotaa, iyadoo ay taageerayaan Saafirikom Foundation iyo ardaydii dugsiga ka qalin jebisay."
EDU-00043,Education,PSA,The National Qualifications Framework for Micro-Credentials aims to enhance access to skills recognition and flexible learning pathways for learners. Stay informed on updates related to this initiative.,Muundo wa Kitaifa wa Sifa za Mikro unalenga kuongeza ufikiaji wa kutambuliwa kwa ujuzi na njia za kujifunza zinazofaa kwa wanafunzi. Kuwa na habari kuhusu sasisho zinazohusiana na mpango huu.,,MoE_Kenya_News,https://www.education.go.ke/partnership-enhance-kenya-education-system-line-global-standards-remains-priority,2025-09-23,Teachers,Obwaki bw'Obugendi bwy'Abakora ey'aviga ogw'omogorori munchiri ogwakorere ore chia obwabwakire bw'akagwiji na omokiri oria ogw'obwishingo bw'abakora. Naki omogenda omokiri osisi omokiri moshoki.,National Qualifications Framework ng'ato ma Micro-Credentials noyienyo chuth kuom joma otieno e yo dhek mar gi ji nyaka sigandini. Wacho ni no ka kanyakore gi bura e tich ma oger.,Qaabka Shahaadooyinka Qaranka ee Micro-Credentials wuxuu ujeedkiisu yahay inuu fududeeyo helitaanka aqoonsiga xirfadaha iyo waddooyinka barashada dabacsan ee ardayda. La soco wararka ku saabsan hindisahan.
EDU-00044,Education,PSA,"All learners at Karen Comprehensive School, from ECDE to Grade 9, will receive a pair of shoes to enhance their comfort and self-esteem.","Wanafunzi wote katika Shule ya Karen Comprehensive, kuanzia ECDE hadi Darasa la 9, watapokea viatu vya kujivunia ili kuboresha faraja na kujiamini.",,MoE_Kenya_News,https://www.education.go.ke/principal-secretary-joins-first-lady-karen-compressive-school-where-she-distributed-hundreds-shoes,2026-06-24,Schools,"Abaki buseki boti ba Karen Comprehensive School, boti ECDE buya Grade 9, bwana buya mudho mosi  burokere buya nyamachoge na buya chabere.","Winjruok ma-Karen Comprehensive School, kendo kendo yawre to Grade 9, bende bende nyuka mar shoes kuom giego gi cher.","Dhammaan ardayda dugsiga Karen Comprehensive, laga bilaabo ECDE ilaa Grade 9, waxay heli doonaan laba kabo si kor loogu qaado raaxadooda iyo kalsoonidooda."
EDU-00045,Education,PSA,The government will partner with private entities to enhance education standards. Schools can expect improvements in infrastructure and resources through these initiatives.,Serikali itashirikiana na mashirika ya kibinafsi kuboresha viwango vya elimu. Shule zinaweza kutarajia maboresho katika miundombinu na rasilimali kupitia mipango hii.,,MoE_Kenya_News,https://www.education.go.ke/public-private-partnership-boost-education,2025-11-03,General,Abwaki abwaki bw'ogenda buya na abachori b'ogenda bwae buya ku bw'ekibori bw'ekirimi. Masaka boki waki bosi bogenyaki buya kukirori naki bw'ekibori bosi.,Governments okonyruok gi ma-en kachieng' mar jarita ahinya kuom piny. Sukulu en ng'eyo e piny okonyruok gi buok mar infrastruktur kod resources maduong'.,Dowladda waxay la shaqeyneysaa shirkadaha gaarka ah si loo kordhiyo heerarka waxbarashada. Iskuulada waxay filan karaan isbedelo ku saabsan kaabayaasha iyo agabka iyada oo loo marayo hindisahan.
EDU-00046,Education,PSA,Grade nine learners are currently being placed in senior schools. Parents and students should stay informed about their placement status.,Wanafunzi wa darasa la tisa wanapangwa katika shule za sekondari. Wazazi na wanafunzi wanapaswa kubaki na ufahamu kuhusu hali yao ya kupangwa.,,MoE_Kenya_News,https://www.education.go.ke/status-ongoing-placement-grade-nine-learners-senior-schools,2025-12-21,Schools,Abogoti bosi baki bagenyora mu masoko megi. Ababere naki abogoti bokenyire bwaki bu masoko.,Gichako mokwongo ng'ato kendo giyaki ni gino gichuny ng'ato kod jumabichi. Moko duto to jendo osonyi ni gichako gi yie.,Ardayda fasalka 9aad ayaa haatan lagu guda jiraa in lagu shubo iskuulo sare. Waalidiinta iyo ardayda waa inay la soconayaan xaaladda shubista.
EDU-00047,Education,PSA,"A conference on the status of Pre-Service Teacher Training and Teacher Employment in Kenya is underway in Mombasa, focusing on enhancing teacher preparedness.","Mkutano kuhusu hali ya Mafunzo ya Walimu kabla ya Kazi na Ajira ya Walimu nchini Kenya unaendelea Mombasa, ukiangazia kuboresha maandalizi ya walimu.",,MoE_Kenya_News,https://www.education.go.ke/status-pre-service-teacher-training-and-teacher-employment-kenya,2025-09-23,Teachers,Ong'anya buya bwokiyaki bwekiriri bwakinyanwi bwabwakire buya moshonere mwaki buya emongetari bwekinyanwi mosi kyendo bweto bweng'anya osiba.,"Konferens mar nying' kosedhi maler egieko joma eyo mar Pre-Service Teacher Training kod Teacher Employment e Kenya ne imar rito e Mombasa, notiolo e dwond duto nyaka olalo joma.","Shir ku saabsan xaaladda Tababarka Macallimiinta kahor adeegga iyo Shaqaalaynta Macallimiinta ee Kenya ayaa ka socda Mombasa, isagoo diiradda saaraya kor u qaadista diyaar garowga macallimiinta."
