PSA_ID,Domain,Sub_Category,English,Kiswahili,Source,Date,Metadata,Ekegusii,Dholuo,Somali,Origin_File,Original_Language,Original_Text,Source_Name,Source_URL,Region,Org_Type,PSA_Score,Content_Hash,Retrieved_At
39,Governance,Elections and Voter Education,Explainer: Why you shouldn’t panic over IEBC’s April 28 voter registration deadline - The Eastleigh Voice.,,GoogleNews_en,"Thu, 23 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNVEZKbjNnMmo5b0ZCOXFMbjhtVFpXeFFXYzJoT1ZqYUd2cDBaaVAzVkdoaXFnSS1CendtRk5Va3JReFBrbklZTG41b3dsQ1dfS1RVdFVaU1YxLVB6Yi1qRTN4OXRzS0p1cVJmc19LZHBpMFFEdjZnQUlwNkdRWUhKRHh4ckpneDVDelhvWXZYcTdhTEEzNEFXdDdxTTMyTEkyM2lVUm50LWsyWGJXSjJyTGNyT0d4cTlld2F1WUtR?oc=5,,,,,,,,,,,,,
40,Governance,Elections and Voter Education,Explainer: Why you shouldn’t panic over IEBC’s April 28 voter registration deadline The Eastleigh Voice,,GoogleNews_en,"Thu, 23 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNVEZKbjNnMmo5b0ZCOXFMbjhtVFpXeFFXYzJoT1ZqYUd2cDBaaVAzVkdoaXFnSS1CendtRk5Va3JReFBrbklZTG41b3dsQ1dfS1RVdFVaU1YxLVB6Yi1qRTN4OXRzS0p1cVJmc19LZHBpMFFEdjZnQUlwNkdRWUhKRHh4ckpneDVDelhvWXZYcTdhTEEzNEFXdDdxTTMyTEkyM2lVUm50LWsyWGJXSjJyTGNyT0d4cTlld2F1WUtR?oc=5,,,,,,,,,,,,,
41,Governance,Elections and Voter Education,West Pokot Governor urges IEBC to extend voter registration for pastoralist communities - The Eastleigh Voice.,,GoogleNews_en,"Sat, 04 Jul 2026 19:38:13 GMT",https://news.google.com/rss/articles/CBMi2gFBVV95cUxNVGdFN0pLZkQzN1JtY0plWExTRU0zZU5ZS2Z5NjNxUDZTWTdXeTNWX09Jc2RZeHlhbm02NEtKSUJteUMyTFlxLUd0WGo2RVBBVUpDOG5PeUJ5X1o2OUx6dGFmeHdLVjFmc09NTXlrOWZxMW5LTGxJb2JuSExRaFdnLTVDcGF3UnBOZHEyTlRRU2FuNDk4NmNfV0hNZWlENy1hNFdYbXdKd3ZWVDZ0RWlJZXhqSXVwMWZoOW9uTUVkSVYxM2kxb05YaHVjQzk1dUdDYnZmY0ttWWwxUQ?oc=5,,,,,,,,,,,,,
42,Governance,Elections and Voter Education,West Pokot Governor urges IEBC to extend voter registration for pastoralist communities The Eastleigh Voice,,GoogleNews_en,"Sat, 04 Jul 2026 19:38:13 GMT",https://news.google.com/rss/articles/CBMi2gFBVV95cUxNVGdFN0pLZkQzN1JtY0plWExTRU0zZU5ZS2Z5NjNxUDZTWTdXeTNWX09Jc2RZeHlhbm02NEtKSUJteUMyTFlxLUd0WGo2RVBBVUpDOG5PeUJ5X1o2OUx6dGFmeHdLVjFmc09NTXlrOWZxMW5LTGxJb2JuSExRaFdnLTVDcGF3UnBOZHEyTlRRU2FuNDk4NmNfV0hNZWlENy1hNFdYbXdKd3ZWVDZ0RWlJZXhqSXVwMWZoOW9uTUVkSVYxM2kxb05YaHVjQzk1dUdDYnZmY0ttWWwxUQ?oc=5,,,,,,,,,,,,,
43,Governance,Elections and Voter Education,IEBC says pre-2012 voters must register afresh or miss out on 2027 poll - Citizen Digital.,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNVEVLNy1ENlU4S0ZHM25JNVRfcVQ3RHNNTndra1lFUmtHLUFTWmpiYTRXZUNNQUhxZTFPTEJSNFRIYjVXT3ZVVGprSE12UVNCNUtoRng4Z2ZQN3JZZ0JWZmw3YVF1dWVVeDAzWjk4QVVUY2dQOHA4WFhQOGdTd25MSEgzbVhSZHc2WDF4bGNVLXNJTEJWT2JDM1FKWDhaUmNxeXB0RjNTM1BMZ1NJUExtUg?oc=5,,,,,,,,,,,,,
44,Governance,Elections and Voter Education,IEBC says pre-2012 voters must register afresh or miss out on 2027 poll Citizen Digital,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNVEVLNy1ENlU4S0ZHM25JNVRfcVQ3RHNNTndra1lFUmtHLUFTWmpiYTRXZUNNQUhxZTFPTEJSNFRIYjVXT3ZVVGprSE12UVNCNUtoRng4Z2ZQN3JZZ0JWZmw3YVF1dWVVeDAzWjk4QVVUY2dQOHA4WFhQOGdTd25MSEgzbVhSZHc2WDF4bGNVLXNJTEJWT2JDM1FKWDhaUmNxeXB0RjNTM1BMZ1NJUExtUg?oc=5,,,,,,,,,,,,,
45,Governance,Elections and Voter Education,Deadline day: IEBC ramps up call for voter registration drive - the-star.co.ke.,,GoogleNews_en,"Tue, 28 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxPY0lwNzYtWFZPS05KdV83d1JHOExPTDZvYzBpZkd4YlIzQ19uczdvX3hUbzZhSk9RQWhjaV9iM3VJQkRqVW0zWUFJdWt2MzlRNHQ4STdlMkpUdklPcS1VbzV6V0MxQ2hBOUl6Z2pEbXJtOUVxdWY0SkVSQ25FU3Raakk4OHpYZk5IN243MWtIaVBDeUxyTk5Gb2lOU0R1dTRqOVRjazVB?oc=5,,,,,,,,,,,,,
46,Governance,Elections and Voter Education,Deadline day: IEBC ramps up call for voter registration drive the-star.co.ke,,GoogleNews_en,"Tue, 28 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxPY0lwNzYtWFZPS05KdV83d1JHOExPTDZvYzBpZkd4YlIzQ19uczdvX3hUbzZhSk9RQWhjaV9iM3VJQkRqVW0zWUFJdWt2MzlRNHQ4STdlMkpUdklPcS1VbzV6V0MxQ2hBOUl6Z2pEbXJtOUVxdWY0SkVSQ25FU3Raakk4OHpYZk5IN243MWtIaVBDeUxyTk5Gb2lOU0R1dTRqOVRjazVB?oc=5,,,,,,,,,,,,,
47,Governance,Elections and Voter Education,IEBC: Don’t miss voter registration deadline - the-star.co.ke.,,GoogleNews_en,"Thu, 16 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxPMHNTVlFGUmZkTmw5WXpUNE1GSTFjb0pIRFlxTFRVSS1HQzZQNU9KMEtSbVBncmJKRjN6MDlpUWVJVzNqMlVJTkdrUlJMbXdtc3ZFMk9PUVQyLWFUQ1Jyd2FEalEyQnRlODQxT1M3RmMyYWh6UUNhcUFhb1pkWnRZMHhzVmwwN0Jvd0VqcXBB?oc=5,,,,,,,,,,,,,
48,Governance,Elections and Voter Education,IEBC: Don’t miss voter registration deadline the-star.co.ke,,GoogleNews_en,"Thu, 16 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxPMHNTVlFGUmZkTmw5WXpUNE1GSTFjb0pIRFlxTFRVSS1HQzZQNU9KMEtSbVBncmJKRjN6MDlpUWVJVzNqMlVJTkdrUlJMbXdtc3ZFMk9PUVQyLWFUQ1Jyd2FEalEyQnRlODQxT1M3RmMyYWh6UUNhcUFhb1pkWnRZMHhzVmwwN0Jvd0VqcXBB?oc=5,,,,,,,,,,,,,
49,Governance,Elections and Voter Education,"Kenyans hit with verification errors on IEBC portal, commission calls on voters to verify details in person - The Eastleigh Voice.",,GoogleNews_en,"Mon, 06 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQSGZQSFdTZ2J3TU5uMDM0c1M0N05SNUZzYzQySXNtVG9VeWlNVjhMYmtMOXZ0QkhRaHJhV2dGZkgzakRmclVVc0xrZHN3QzAwUERSSnpKVFdmc2NCNzlGLWZMNkJkLTdfLU9qYlVMeFhjMUJLTzMwTVJZMWZhaWRDakozMWEtWGI3QzhXQXgyb0t6YkFaTFB2RkhlMTNxQzNuZUZjQ3g1dXIta1FPZWY2aDBvdmN1NnZHSGtqdG9XOXB6OGczZ1VFMnV0YWltQmlzRHowSi0xWnA5OUY3M2M3dQ?oc=5,,,,,,,,,,,,,
50,Governance,Elections and Voter Education,"Kenyans hit with verification errors on IEBC portal, commission calls on voters to verify details in person The Eastleigh Voice",,GoogleNews_en,"Mon, 06 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQSGZQSFdTZ2J3TU5uMDM0c1M0N05SNUZzYzQySXNtVG9VeWlNVjhMYmtMOXZ0QkhRaHJhV2dGZkgzakRmclVVc0xrZHN3QzAwUERSSnpKVFdmc2NCNzlGLWZMNkJkLTdfLU9qYlVMeFhjMUJLTzMwTVJZMWZhaWRDakozMWEtWGI3QzhXQXgyb0t6YkFaTFB2RkhlMTNxQzNuZUZjQ3g1dXIta1FPZWY2aDBvdmN1NnZHSGtqdG9XOXB6OGczZ1VFMnV0YWltQmlzRHowSi0xWnA5OUY3M2M3dQ?oc=5,,,,,,,,,,,,,
51,Governance,Elections and Voter Education,Last call: IEBC urges Kenyans to register before Tuesday deadline - the-star.co.ke.,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYkJvS0FkQ2ZtQmFKUXJNYk1uRFo2RG5tSDM4R3F5WXdIUExOdllZQ3hJd3ludEZuUmsyTWJ1X3NKdlRaM0JOcDZ4dUdiM3VQeUJBMlZBYXZ1N0Z1Z3ZMdXktZWZWS2VjZ2dLbGdoakhvVE1mSDFkSGM5TEc0cUNkckRGX1J0X194ODkyREJ4QXYwWEVlR09nWjBuRjY1SVhNcVVkNzhEQXpEUFE?oc=5,,,,,,,,,,,,,
52,Governance,Elections and Voter Education,Last call: IEBC urges Kenyans to register before Tuesday deadline the-star.co.ke,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYkJvS0FkQ2ZtQmFKUXJNYk1uRFo2RG5tSDM4R3F5WXdIUExOdllZQ3hJd3ludEZuUmsyTWJ1X3NKdlRaM0JOcDZ4dUdiM3VQeUJBMlZBYXZ1N0Z1Z3ZMdXktZWZWS2VjZ2dLbGdoakhvVE1mSDFkSGM5TEc0cUNkckRGX1J0X194ODkyREJ4QXYwWEVlR09nWjBuRjY1SVhNcVVkNzhEQXpEUFE?oc=5,,,,,,,,,,,,,
53,Governance,Elections and Voter Education,IEBC urges Kenyans to register before Tuesday’s deadline - People Daily.,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxONDhYNUNFY2o5Umc0VmlsN3lvSEdsa09hR3pZN1UzYXBUMHRidmFnUW13Wk1KOU0wSXV0XzN6N1NqR0pxN2xidzJnYjBaeXdzRHc4SVNjNzFtSHh6VXVzUi1hUi11c2FVa0hwdkRGVVRTSkVwcFlFLXA2UUZ3SWV1VkZicXU4cDZkd0szOWNOckh1UQ?oc=5,,,,,,,,,,,,,
54,Governance,Elections and Voter Education,IEBC urges Kenyans to register before Tuesday’s deadline People Daily,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxONDhYNUNFY2o5Umc0VmlsN3lvSEdsa09hR3pZN1UzYXBUMHRidmFnUW13Wk1KOU0wSXV0XzN6N1NqR0pxN2xidzJnYjBaeXdzRHc4SVNjNzFtSHh6VXVzUi1hUi11c2FVa0hwdkRGVVRTSkVwcFlFLXA2UUZ3SWV1VkZicXU4cDZkd0szOWNOckh1UQ?oc=5,,,,,,,,,,,,,
55,Governance,Elections and Voter Education,IEBC registers over 1.8M Kenyans as enhanced voter registration deadline nears - People Daily.,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNcVBLMEFSWFZ5WThfZUR2YVpHdWJJampwdlVNZ3RSVUZsOGRHQ0xfMnZDX0lmT1F3aTRwY0ZjeGdFNVFrdHZuamdlUGF6dlBqS0hwVHR1Rlc0UUhlU2hOWWtsZHJ5b1pzUHhpX3RZcXgwU05UT3NXOV9COHFTNXUxRFNKc3JmcWdiVXZvR0FXMkJlOU1pR3VCR1NVSnNFenUzdmpodDVvV2pMM2p6NTZwcg?oc=5,,,,,,,,,,,,,
56,Governance,Elections and Voter Education,IEBC registers over 1.8M Kenyans as enhanced voter registration deadline nears People Daily,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNcVBLMEFSWFZ5WThfZUR2YVpHdWJJampwdlVNZ3RSVUZsOGRHQ0xfMnZDX0lmT1F3aTRwY0ZjeGdFNVFrdHZuamdlUGF6dlBqS0hwVHR1Rlc0UUhlU2hOWWtsZHJ5b1pzUHhpX3RZcXgwU05UT3NXOV9COHFTNXUxRFNKc3JmcWdiVXZvR0FXMkJlOU1pR3VCR1NVSnNFenUzdmpodDVvV2pMM2p6NTZwcg?oc=5,,,,,,,,,,,,,
57,Governance,Elections and Voter Education,"Six days to go, no extension: IEBC holds firm on April 28 voter registration deadline - the-star.co.ke.",,GoogleNews_en,"Wed, 22 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxOSWFqNUdUTTZLNkJ1TzVjamxNQjdKaENYVnVCZ0FfaC1ueVVsNTZjR3h2WGg5WWJyYncweGpxRzhiRnNPa2NaLV9pV2RiNzFIQUlpa1dyV3Y2TUlBeFl6c0RITFkxdXU2MUFXS2h2RlBxM1dkVG80OExSYkY5YUNCNUFmTTQ2NFQxbmdhT2J4c3V2cHI2Yjk0RXRFVy1uQQ?oc=5,,,,,,,,,,,,,
58,Governance,Elections and Voter Education,"Six days to go, no extension: IEBC holds firm on April 28 voter registration deadline the-star.co.ke",,GoogleNews_en,"Wed, 22 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxOSWFqNUdUTTZLNkJ1TzVjamxNQjdKaENYVnVCZ0FfaC1ueVVsNTZjR3h2WGg5WWJyYncweGpxRzhiRnNPa2NaLV9pV2RiNzFIQUlpa1dyV3Y2TUlBeFl6c0RITFkxdXU2MUFXS2h2RlBxM1dkVG80OExSYkY5YUNCNUFmTTQ2NFQxbmdhT2J4c3V2cHI2Yjk0RXRFVy1uQQ?oc=5,,,,,,,,,,,,,
59,Governance,Elections and Voter Education,IEBC explains why pre-2012 voters must register afresh amid public uproar - Citizen Digital.,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiswFBVV95cUxOMXZobjJxcllhVDNxNURjRUlJVXVmVmFrRFQ2dXhTVGt4eXl5TG1BREo2akVMNklsWnVyM0hWWGJWS3JVVFdaQVBRMElNMktGWExDOWs2V0d0VVEyWURLVnNScS1FSVltUWVmei1kVzdiQ3MwNjU0VXRNQXpvYWdYSG9tQVRhbmxtZ2FWYm53T3lxUDdrXzB1WDdJcmdMME9hTzk3ck1reC1yNXZWMHB4UjJ6cw?oc=5,,,,,,,,,,,,,
60,Governance,Elections and Voter Education,IEBC explains why pre-2012 voters must register afresh amid public uproar Citizen Digital,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiswFBVV95cUxOMXZobjJxcllhVDNxNURjRUlJVXVmVmFrRFQ2dXhTVGt4eXl5TG1BREo2akVMNklsWnVyM0hWWGJWS3JVVFdaQVBRMElNMktGWExDOWs2V0d0VVEyWURLVnNScS1FSVltUWVmei1kVzdiQ3MwNjU0VXRNQXpvYWdYSG9tQVRhbmxtZ2FWYm53T3lxUDdrXzB1WDdJcmdMME9hTzk3ck1reC1yNXZWMHB4UjJ6cw?oc=5,,,,,,,,,,,,,
61,Governance,Elections and Voter Education,IEBC rules out extension of voter registration as deadline nears - Citizen Digital.,,GoogleNews_en,"Tue, 21 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxPM2pkVWtWMzRUMGJ2alVJVDVyT2tCQlcyOXhlclpfRVhmUl9ieWhMdUZ1am5xSXVwT01pemhlZVhjb3VqaEJ3X3lJem5ycDExbGdIdm9EVkVGRk1jMDE0VENjRFhSLWtQeTNEQzI1YmF1RUQ1T3ltYVh5SExNeTlTR1dfcmpCN29uWGRneENwdnhickVXOWF2b2FucFN2QmhYVTliSXdHTQ?oc=5,,,,,,,,,,,,,
62,Governance,Elections and Voter Education,IEBC rules out extension of voter registration as deadline nears Citizen Digital,,GoogleNews_en,"Tue, 21 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipwFBVV95cUxPM2pkVWtWMzRUMGJ2alVJVDVyT2tCQlcyOXhlclpfRVhmUl9ieWhMdUZ1am5xSXVwT01pemhlZVhjb3VqaEJ3X3lJem5ycDExbGdIdm9EVkVGRk1jMDE0VENjRFhSLWtQeTNEQzI1YmF1RUQ1T3ltYVh5SExNeTlTR1dfcmpCN29uWGRneENwdnhickVXOWF2b2FucFN2QmhYVTliSXdHTQ?oc=5,,,,,,,,,,,,,
63,Governance,Elections and Voter Education,IEBC calls on youth to drive voter registration surge ahead of 2027 polls - Kenya News Agency.,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipAFBVV95cUxQazNnRTZ2aXgyY2NoRXhKb1RJbUlCZy14cjBZNVFuZUQweDhSbzNaTGc1NWdnM3RQSW1IM3huMWMzSGNKWG9VWk9saWRlUUlsVVo2bHlTeTFXaW9tRGkyTDhrcXNKaGJpU0VfTXlzZUNoNE5iMV9zM3RtdXBVbkhlNWZrVUFETm9UTENzejRaRmdqY0ZjaVBPUzZfVmd3SXFXR1BpMQ?oc=5,,,,,,,,,,,,,
64,Governance,Elections and Voter Education,IEBC calls on youth to drive voter registration surge ahead of 2027 polls Kenya News Agency,,GoogleNews_en,"Fri, 24 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipAFBVV95cUxQazNnRTZ2aXgyY2NoRXhKb1RJbUlCZy14cjBZNVFuZUQweDhSbzNaTGc1NWdnM3RQSW1IM3huMWMzSGNKWG9VWk9saWRlUUlsVVo2bHlTeTFXaW9tRGkyTDhrcXNKaGJpU0VfTXlzZUNoNE5iMV9zM3RtdXBVbkhlNWZrVUFETm9UTENzejRaRmdqY0ZjaVBPUzZfVmd3SXFXR1BpMQ?oc=5,,,,,,,,,,,,,
65,Governance,Elections and Voter Education,"Old voters listed before 2012 must register afresh ahead of 2027 polls, IEBC says - the-star.co.ke.",,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwFBVV95cUxPS2h2MzVBNXY3WDB3N0ZIVlRxaTZKcklWdzlMd01IMzhoVS1FTmFBWTlxdmdaYWJQX3VBM0RpMWZEekdtanc5alNCWEtOa0ZlSlBUa0VPRWhFd3NfM3BrR1ZhUTdyT3VnaGs3YW9lQU10aHcySDJKUFBzUmh3WkFkQlUwbGZQY2ZqWmtscDBBRDN2YTJBOFpr?oc=5,,,,,,,,,,,,,
66,Governance,Elections and Voter Education,"Old voters listed before 2012 must register afresh ahead of 2027 polls, IEBC says the-star.co.ke",,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMilwFBVV95cUxPS2h2MzVBNXY3WDB3N0ZIVlRxaTZKcklWdzlMd01IMzhoVS1FTmFBWTlxdmdaYWJQX3VBM0RpMWZEekdtanc5alNCWEtOa0ZlSlBUa0VPRWhFd3NfM3BrR1ZhUTdyT3VnaGs3YW9lQU10aHcySDJKUFBzUmh3WkFkQlUwbGZQY2ZqWmtscDBBRDN2YTJBOFpr?oc=5,,,,,,,,,,,,,
67,Governance,Elections and Voter Education,IEBC Announces Temporary Jobs Paying Ksh2000 Per Day: How to Apply - Kenyans.co.ke.,,GoogleNews_en,"Wed, 21 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxQRXhpTmRRdHpsd1JQaGQ1SmdwN1RKTElCeGxMdXhyNTAzcHMzeGNBaGNmZjJIdzQ1c3JUdU95V1VVRV9QdFZZZldGZVVmLTFsUjFMMzF5dHlOMW02MllaNnJRM3ZTa2lxMlNBRW1MbTBJd29EMzN6Q1ZFQ1FtZTcyY1J2eS05cHZzVFV3bmJCVkliRWxVbmNhbUtjTXBvbS1QbjdwMGF3ZXU1V29ES0hONXlFNVpnVE83VUJ4QUZ3?oc=5,,,,,,,,,,,,,
68,Governance,Elections and Voter Education,IEBC Announces Temporary Jobs Paying Ksh2000 Per Day: How to Apply Kenyans.co.ke,,GoogleNews_en,"Wed, 21 Jan 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxQRXhpTmRRdHpsd1JQaGQ1SmdwN1RKTElCeGxMdXhyNTAzcHMzeGNBaGNmZjJIdzQ1c3JUdU95V1VVRV9QdFZZZldGZVVmLTFsUjFMMzF5dHlOMW02MllaNnJRM3ZTa2lxMlNBRW1MbTBJd29EMzN6Q1ZFQ1FtZTcyY1J2eS05cHZzVFV3bmJCVkliRWxVbmNhbUtjTXBvbS1QbjdwMGF3ZXU1V29ES0hONXlFNVpnVE83VUJ4QUZ3?oc=5,,,,,,,,,,,,,
69,Governance,Elections and Voter Education,"IEBC bans photos in polling booths, warns of Sh1m fine, jail term - the-star.co.ke.",,GoogleNews_en,"Wed, 13 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxPTVBNX3lsMVVpTTR6bG0tOUphVkZJc1ZRdHlwY0lGd01BRk9yU0w0Mld4bmFSb3hUTXhuRmZwVS13NW0zQVdIRTQtRzdkYzhsZl9jdEFqemNYbFRnZXhPVTNYQ2Q4RDRBc25rc3RpUVRIZ0ZUOWN4bHhGelFaeXdqd3VuT1ZaelJlTWpzRUxLbERRbHZWZ0x3bFJfMGE?oc=5,,,,,,,,,,,,,
70,Governance,Elections and Voter Education,"IEBC bans photos in polling booths, warns of Sh1m fine, jail term the-star.co.ke",,GoogleNews_en,"Wed, 13 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxPTVBNX3lsMVVpTTR6bG0tOUphVkZJc1ZRdHlwY0lGd01BRk9yU0w0Mld4bmFSb3hUTXhuRmZwVS13NW0zQVdIRTQtRzdkYzhsZl9jdEFqemNYbFRnZXhPVTNYQ2Q4RDRBc25rc3RpUVRIZ0ZUOWN4bHhGelFaeXdqd3VuT1ZaelJlTWpzRUxLbERRbHZWZ0x3bFJfMGE?oc=5,,,,,,,,,,,,,
71,Governance,Elections and Voter Education,IEBC directs voters who registered before 2012 to enrol afresh - People Daily.,,GoogleNews_en,"Fri, 03 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxPTm5kTW5WUG5LVEZPM25VOS05bGVoS1FiNEJubEFoMi1LNnFEU3ZJUXdlSjIyelRKcjVNalVMdFdqQlM4M0NuQ0VNNTVhZTQzSHpVUHR2TkQ5NTktT3EtNUE2ZHJrdkNGNWxRbUhSRGNXNDhnQnRIdXRFNExtVk53NHUzQW1NX0dPNTNhRkxDcTN5eGVkV1AtcjZqWQ?oc=5,,,,,,,,,,,,,
72,Governance,Elections and Voter Education,IEBC directs voters who registered before 2012 to enrol afresh People Daily,,GoogleNews_en,"Fri, 03 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxPTm5kTW5WUG5LVEZPM25VOS05bGVoS1FiNEJubEFoMi1LNnFEU3ZJUXdlSjIyelRKcjVNalVMdFdqQlM4M0NuQ0VNNTVhZTQzSHpVUHR2TkQ5NTktT3EtNUE2ZHJrdkNGNWxRbUhSRGNXNDhnQnRIdXRFNExtVk53NHUzQW1NX0dPNTNhRkxDcTN5eGVkV1AtcjZqWQ?oc=5,,,,,,,,,,,,,
73,Governance,Elections and Voter Education,No date set for Lagos state elections as electoral body warns Nigerians of fake timetable - Africa Check.,,GoogleNews_en,"Tue, 15 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPU2UtMXVGbC1MWHNHUFVCLUlxNGU2Z3Rvd293TjZNSVZsbGNIb1IycEtLeGdhRHpKWjNRWHVwaXVYV3VVNWZmNlhncDVsVEdDUWVFT2xRY1dueW53a0ZpQUlCU2x3Z01tRmJaN2FnQ1BuMURvbThseUp5TnFma3MycXpOU2hEbjJZcENQbzZFRG53NjI1MkUwbDgxS2FiempxSk9iRngtaWlKLThDc0dhWEpRRHl3bC1I?oc=5,,,,,,,,,,,,,
74,Governance,Elections and Voter Education,No date set for Lagos state elections as electoral body warns Nigerians of fake timetable Africa Check,,GoogleNews_en,"Tue, 15 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPU2UtMXVGbC1MWHNHUFVCLUlxNGU2Z3Rvd293TjZNSVZsbGNIb1IycEtLeGdhRHpKWjNRWHVwaXVYV3VVNWZmNlhncDVsVEdDUWVFT2xRY1dueW53a0ZpQUlCU2x3Z01tRmJaN2FnQ1BuMURvbThseUp5TnFma3MycXpOU2hEbjJZcENQbzZFRG53NjI1MkUwbDgxS2FiempxSk9iRngtaWlKLThDc0dhWEpRRHl3bC1I?oc=5,,,,,,,,,,,,,
75,Governance,Public Participation,Imenti Forest: Public participation forum shouldn't be a rubber-stamping exercise - standardmedia.co.ke.,,GoogleNews_en,"Wed, 08 Jul 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQWmxHNFJfUjRXUUY1YkRJc3Nydk1nZl9FWXpCQ3doMmQ1ZThXNXJIeWpGQVNRNmhLb1hQdjVBR3V0TEdPNWlUT0RXcVJaQkhyT1JtS0hPcTdkcUg1SFJzcGRaTFlEWWNrbEZZRjh5T29QVDBzLXBMV2pZdUstYlNybjlKUWVzU0pNel8tUHFILW92ZEF6eThwR1FGN3c3RVJReHlQYmgtMGZ3THJtakpabjJ1NUt1S2lMMkMzbFozc2M5QWVVZGQ0NWRkeTl1UnhsaGZJcg?oc=5,,,,,,,,,,,,,
76,Governance,Public Participation,Imenti Forest: Public participation forum shouldn't be a rubber-stamping exercise standardmedia.co.ke,,GoogleNews_en,"Wed, 08 Jul 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQWmxHNFJfUjRXUUY1YkRJc3Nydk1nZl9FWXpCQ3doMmQ1ZThXNXJIeWpGQVNRNmhLb1hQdjVBR3V0TEdPNWlUT0RXcVJaQkhyT1JtS0hPcTdkcUg1SFJzcGRaTFlEWWNrbEZZRjh5T29QVDBzLXBMV2pZdUstYlNybjlKUWVzU0pNel8tUHFILW92ZEF6eThwR1FGN3c3RVJReHlQYmgtMGZ3THJtakpabjJ1NUt1S2lMMkMzbFozc2M5QWVVZGQ0NWRkeTl1UnhsaGZJcg?oc=5,,,,,,,,,,,,,
77,Governance,Public Participation,KFS announces public participation on proposed airstrip in Imenti forest despite court order - People Daily.,,GoogleNews_en,"Thu, 02 Jul 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOenFSRUVJYkE3OFV3VkFjNnJpVXp0bzAza1pHUFR3cTMzYldIa0NJbTNwTmVaeFVWMWJQc1NpcDBqN3pOVF9Tc3pGcEVadWRJbjFSLURLOG03cnBCNmVCc3kxUDFib3hCamNhVzZrY0ItamM3enpNMnY1T1hRb0g5TGtyRk1sNGMxVTlUeUdnc0lINDVidE9KVnBpRzhvTml1SV95V0pnRXhPd2N3Slp2dE1JQkZwVGMyMzBkdUotMl8tMUE?oc=5,,,,,,,,,,,,,
