PSA_ID,Domain,English,Kiswahili2,Somali,Dholuo,Kiswahili,Target_Languages,Source,Date,Metadata,Date_dt,en_len,sw_len
PSA000031,security,The National Police Service urges citizens to remain vigilant and report suspicious activities to the nearest police station.,Huduma ya Kitaifa ya Polisi inawahimiza raia kuendelea kuwa macho na kuripoti shughuli zinazotiliwa shaka kwa kituo cha polisi kilicho karibu.,Adeegga Booliska Qaranka wuxuu ku boorinayaa muwaadiniinta inay feejignaadaan oo ay ku soo wargeliyaan falalka laga shakiyo saldhigga booliska ee ugu dhow.,,Huduma ya Polisi ya Kitaifa inawahimiza raia kuwa macho na kuripoti shughuli zinazoshukiwa kwenye kituo cha polisi cha karibu.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Red Cross,2026-02-22,"{""type"": ""handcrafted_template"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.936013""}",2026-02-22,125,126
PSA000032,security,SECURITY ALERT: Avoid the Nairobi-Mombasa highway between Kibwezi and Mtito Andei due to security operations.,TAHADHARI YA USALAMA: Epuka barabara kuu ya Nairobi-Mombasa kati ya Kibwezi na Mtito Andei kutokana na shughuli za usalama.,DIGNIIN AMNIGA: Ka fogow wadada weyn ee isku xirta Nairobi iyo Mombasa ee u dhaxaysa Kibwezi iyo Mtito Andei sababo la xiriira howlgallada amniga.,,TAHADHARI YA USALAMA: Epuka barabara ya Nairobi-Mombasa kati ya Kibwezi na Mtito Andei kutokana na operesheni za usalama.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Education,2026-01-06,"{""type"": ""handcrafted_template"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.936032""}",2026-01-06,109,121
PSA000033,security,All residents of Mandera County are advised to observe the dusk-to-dawn curfew until further notice.,Wakazi wote wa Kaunti ya Mandera wanashauriwa kuzingatia amri ya kutotoka nje kuanzia jioni hadi alfajiri hadi itakapotangazwa tena.,Dhammaan dadka degan Degmada Mandheera waxaa lagu wargelinayaa inay ilaaliyaan bandowgii laga bilaabo qorrax dhaca ilaa waaberiga ilaa amar dambe.,,Wakazi wote wa Kaunti ya Mandera washauriwa kuzingatia amri ya kutotoka jioni hadi asubuhi hadi tangazo jipya.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2026-05-26,"{""type"": ""handcrafted_template"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.936049""}",2026-05-26,100,110
PSA000034,security,The government announces enhanced security patrols in all urban centers during the festive season.,Serikali yatangaza kuimarisha doria za usalama katika vituo vyote vya mijini wakati wa msimu wa sikukuu.,Dowladdu waxay ku dhawaaqday in la xoojiyay roondooyin amni oo ka socda dhammaan xarumaha magaalooyinka inta lagu jiro xilliga ciidaha.,,Serikali inatangaza doria zilizoidhinishwa za usalama katika vituo vyote vya mijini wakati wa msimu wa sikukuu.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Drought Management Authority,2025-11-01,"{""type"": ""handcrafted_template"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.936067""}",2025-11-01,98,111
PSA000035,security,Citizens are warned against sharing unverified security information on social media platforms.,Raia wanaonywa dhidi ya kushiriki taarifa za usalama ambazo hazijathibitishwa kwenye mitandao ya kijamii.,Muwaadiniinta waxaa looga digayaa inay la wadaagaan macluumaadka amniga ee aan la xaqiijin baraha bulshada.,,Raia wameonywa dhidi ya kushiriki taarifa zisizothibitishwa za usalama kwenye mitandao ya kijamii.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2025-12-25,"{""type"": ""handcrafted_template"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.936084""}",2025-12-25,94,98
PSA000036,security,All vehicles entering government buildings must undergo mandatory security screening.,Magari yote yanayoingia katika majengo ya serikali lazima yapitie uchunguzi wa lazima wa usalama.,Dhammaan gawaarida soo galaya xarumaha dowladda waa in ay maraan baaritaan amni oo qasab ah.,,Magari yote yaingiayo majengo ya serikali lazima yapitie ukaguzi wa usalama unaolazimishwa.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2024-04-16,"{""type"": ""handcrafted_template"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.936103""}",2024-04-16,85,91
PSA000037,security,The public is advised to avoid large gatherings in unauthorized venues until security clearance is obtained.,Umma unashauriwa kuepuka mikusanyiko mikubwa katika maeneo yasiyoruhusiwa hadi pale ambapo kibali cha usalama kitakapopatikana.,Dadweynaha waxaa lagula talinayaa inay ka fogaadaan isu imaatinka ballaaran ee goobaha aan la ogolayn ilaa laga helo ogolaansho amni.,,Umma unashauriwa kuepuka mikusanyiko mikubwa kwenye maeneo yasiyoidhinishwa mpaka idhini ya usalama ipatikane.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Disaster Operations Centre,2026-01-23,"{""type"": ""handcrafted_template"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.936120""}",2026-01-23,108,110
PSA000038,security,Residents of border counties must carry valid identification documents at all times.,Wakazi wa kaunti za mpakani lazima wabebe hati halali za utambulisho wakati wote.,Dadka deggan gobollada xuduudda waa inay mar walba wataan dukumentiyo aqoonsi oo sax ah.,,Wakazi wa kaunti za mipaka lazima wabebe nyaraka halali za utambulisho wakati wote.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2026-03-17,"{""type"": ""handcrafted_template"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.936138""}",2026-03-17,84,83
PSA000039,security,The National Police Service has deployed additional officers to maintain law and order during the election period.,Huduma ya Kitaifa ya Polisi imewatuma maafisa wengine ili kudumisha utulivu na sheria wakati wa uchaguzi.,Adeegga Booliska Qaranka ayaa ciidamo dheeraad ah geeyay si ay u ilaaliyaan sharciga iyo kala dambeynta inta lagu jiro xilliga doorashada.,,Huduma ya Polisi ya Kitaifa imeweka maafisa wa ziada ili kudumisha sheria na utaratibu wakati wa uchaguzi.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2024-03-17,"{""type"": ""handcrafted_template"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.936178""}",2024-03-17,114,106
PSA000040,security,URGENT: All schools in Garissa County must close by 3:00 PM today due to security threat assessment.,HARAKA: Shule zote katika Kaunti ya Garissa lazima zifunge ifikapo saa 3:00 usiku leo ​​kutokana na tathmini ya vitisho vya usalama.,DEGDEG: Dhammaan dugsiyada ku yaal degmada Garissa waa in la xidhaa 3:00 PM maanta sababtoo ah qiimeynta khatarta amniga.,,HARAKA: Shule zote katika Kaunti ya Garissa lazima zifungwe saa 9:00 mchana leo kutokana na tathmini ya tishio la usalama.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Disaster Operations Centre,2024-10-20,"{""type"": ""handcrafted_template"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.936197""}",2024-10-20,100,122
PSA000041,security,The public is reminded that possession of illegal firearms carries a mandatory minimum sentence of 10 years.,Umma unakumbushwa kwamba kumiliki silaha haramu kuna kifungo cha chini cha lazima cha miaka 10.,Dadweynaha waxaa la xasuusinayaa in haysashada hubka sharci darrada ah ay leedahay xukun ugu yaraan 10 sano ah oo qasab ah.,,Umma umekumbushwa kuwa umiliki wa silaha haramu hubeba adhabu ya kima cha chini ya miaka 10.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2025-10-26,"{""type"": ""handcrafted_template"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.936215""}",2025-10-26,108,92
PSA000042,security,All commercial establishments must install CCTV cameras as per the Private Security Regulation Act.,Makampuni yote ya kibiashara lazima yaweke kamera za CCTV kulingana na Sheria ya Kanuni za Usalama wa Kibinafsi.,Dhammaan goobaha ganacsiga waa inay rakibaan kamaradaha CCTV sida ku xusan Xeerka Xeerarka Amniga Gaarka ah.,,Mashirika yote ya biashara lazima yasakinishe kamera za CCTV kama ilivyoagizwa na Sheria ya Udhibiti wa Usalama wa Kibinafsi.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Social Health Authority,2026-02-07,"{""type"": ""handcrafted_template"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.936233""}",2026-02-07,99,125
PSA000043,security,Travelers to Lamu are advised to use designated security convoys along the Garsen-Lamu road.,Wasafiri kwenda Lamu wanashauriwa kutumia misafara ya usalama iliyoteuliwa kando ya barabara ya Garsen-Lamu.,Dadka safarka ah ee tagaya Lamu waxaa lagula talinayaa inay isticmaalaan kolonyo amni oo loogu talagalay oo ku teedsan wadada Garsen-Lamu.,,Wasafiri wa Lamu washauriwa kutumia msafara ulioidhinishwa wa usalama kando ya barabara ya Garsen-Lamu.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2025-05-31,"{""type"": ""handcrafted_template"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.936254""}",2025-05-31,92,103
PSA000044,security,The government warns against recruitment into extremist groups. Report any such attempts immediately.,Serikali inaonya dhidi ya kuajiri watu katika makundi yenye msimamo mkali. Ripoti majaribio yoyote kama hayo mara moja.,Dowladdu waxay ka digaysaa in la qoro kooxaha xagjirka ah. Isla markiiba soo sheeg isku dayada noocaas ah.,,Serikali inaonya dhidi ya kuajiriwa katika vikundi vikali. Ripoti majaribio yoyote kama hayo mara moja.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Disaster Operations Centre,2024-09-22,"{""type"": ""handcrafted_template"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.936271""}",2024-09-22,101,103
PSA000045,security,All motorcycle operators must display reflective jackets and registration numbers at all times.,Waendeshaji wote wa pikipiki lazima waonyeshe jaketi zinazoakisi mwanga na nambari za usajili wakati wote.,Dhammaan dadka wada mootooyinka waa inay mar walba muujiyaan jaakadaha milicsiga leh iyo lambarrada diiwaangelinta.,,Wote waendeshaji wa pikipiki lazima waonyeshe koti zinazoakrisha na namba za usajili wakati wote.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2024-06-30,"{""type"": ""handcrafted_template"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.936289""}",2024-06-30,95,97
PSA000046,agriculture,The Ministry of Agriculture advises farmers in arid regions to adopt drought-resistant crop varieties this season.,Wizara ya Kilimo inawashauri wakulima katika maeneo kame kutumia aina za mazao zinazostahimili ukame msimu huu.,Wasaaradda Beeraha waxay kula talinaysaa beeraleyda gobollada qalalan inay qaataan noocyada dalagga ee u adkaysta abaarta xilligan.,,Wizara ya Kilimo inashauri wakulima katika maeneo ya ukame kupanda aina za mimea zinazostahimili ukame msimu huu.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2024-02-22,"{""type"": ""handcrafted_template"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.936307""}",2024-02-22,114,113
PSA000047,agriculture,URGENT: All livestock farmers must vaccinate their animals against Rift Valley Fever before the rains begin.,HARAKA: Wafugaji wote lazima wachanje wanyama wao dhidi ya Homa ya Bonde la Ufa kabla ya mvua kuanza.,DEGDEG AH: Dhammaan beeraleyda xoolaha waa inay xoolahooda ka tallaalaan Rift Valley Fever ka hor inta aysan roobabku bilaaban.,,HARAKA: Wafugaji wote wanyama lazima wachanje mifugo yao dhidi ya Homa ya Bonde la Ufa kabla ya mvua kuanza.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2026-02-03,"{""type"": ""handcrafted_template"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.936325""}",2026-02-03,108,108
PSA000048,agriculture,"The National Cereals and Produce Board announces maize purchase prices at KSh 3,300 per 90kg bag.","Bodi ya Kitaifa ya Nafaka na Mazao yatangaza bei za ununuzi wa mahindi kwa KSh 3,300 kwa kila gunia la kilo 90.","Guddiga Qaranka ee Badarka iyo Waxsoosaarka ayaa ku dhawaaqay qiimaha iibsiga galleyda KSh 3,300 halkii bac ee 90kg ah.",,"Bodi ya Nafaka na Mazao ya Kitaifa inatangaza bei za kununua mahindi kwa Shilingi 3,300 kwa mifuko ya kilo 90.","{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2025-12-05,"{""type"": ""handcrafted_template"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.936343""}",2025-12-05,97,110
PSA000049,agriculture,Farmers are reminded to register for the subsidized fertilizer program at their nearest cooperative office.,Wakulima wanakumbushwa kujiandikisha kwa ajili ya mpango wa mbolea unaofadhiliwa katika ofisi yao ya ushirika iliyo karibu.,Beeralayda waxaa la xasuusinayaa inay iska diiwaan geliyaan barnaamijka bacriminta ee la kabayo xafiiska iskaashiga ee ugu dhow.,,Wakulima wamekumbushwa kujisajili kwa programu ya mbolea iliyoidhinishwa kwenye ofisi yao ya karibu ya ushirika.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Education,2024-09-07,"{""type"": ""handcrafted_template"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.936360""}",2024-09-07,107,112
PSA000050,agriculture,The Kenya Plant Health Inspectorate Service bans importation of maize from countries affected by armyworm infestation.,Huduma ya Ukaguzi wa Afya ya Mimea ya Kenya inapiga marufuku uagizaji wa mahindi kutoka nchi zilizoathiriwa na uvamizi wa viwavi jeshi.,Adeegga Kormeerka Caafimaadka Dhirta ee Kenya ayaa mamnuucay soo dejinta galleyda laga keeno wadamada ay saameeyeen cayayaanka dirxiga.,,Huduma ya Ukaguzi wa Afya ya Mimea ya Kenya inakataza uagizaji wa mahindi kutoka nchi zilizoathiriwa na uenezaji wa viwavijeshi.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Education,2024-05-21,"{""type"": ""handcrafted_template"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.936377""}",2024-05-21,118,128
PSA000051,agriculture,All tea farmers must deliver their green leaf to designated factories before 5:00 PM daily.,Wakulima wote wa chai lazima wapeleke majani yao ya kijani kwenye viwanda vilivyoteuliwa kabla ya saa 5:00 PM kila siku.,Dhammaan beeraleyda shaaha waa inay caleenta cagaaran geeyaan warshado loogu talagalay ka hor 5:00 PM maalin kasta.,,Wakulima wote wa chai lazima walete majani yao mabichi kwenye viwanda vilivyoidhinishwa kabla ya saa 11:00 jioni kila siku.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2024-02-24,"{""type"": ""handcrafted_template"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.936394""}",2024-02-24,91,123
PSA000052,agriculture,The county agricultural office announces free extension services for small-scale dairy farmers.,Ofisi ya kilimo ya kaunti yatangaza huduma za ugani bila malipo kwa wafugaji wadogo wa maziwa.,Xafiiska beeraha ee degmadu wuxuu ku dhawaaqay adeegyo kordhin bilaash ah oo loogu talagalay beeralayda caanaha yar yar.,,Ofisi ya kilimo ya kaunti inatangaza huduma za ugani za bure kwa wakulima wadogo wa maziwa.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2026-06-03,"{""type"": ""handcrafted_template"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.936412""}",2026-06-03,95,91
